tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780775211,866897000,284,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,171438000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,329611000,1570000,17000,17000,18000
1780775211,866916000,287,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,167425000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,329611000,1570000,17000,17000,18000
1780775211,866940000,290,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,167404000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,329629000,1570000,17000,17000,18000
1780775211,866968000,292,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,173252000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290638000,1570000,17000,17000,18000
1780775211,866988000,294,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,173252000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290638000,1570000,17000,17000,18000
1780775211,867006000,296,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,173261000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290629000,1570000,17000,17000,18000
1780775211,867030000,298,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,74190000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,351025000,1570000,17000,17000,18000
1780775211,867057000,300,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,106229000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290974000,1570000,17000,17000,18000
1780775211,867099000,302,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,106220000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,290965000,1570000,17000,17000,18000
1780775211,867124000,304,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,111663000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330215000,1570000,17000,17000,18000
1780775211,867147000,306,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,111663000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330206000,1570000,17000,17000,18000
1780775211,867178000,308,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,111663000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330215000,1570000,17000,17000,18000
1780775211,867197000,310,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,111663000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330224000,1570000,17000,17000,18000
1780775211,867217000,312,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,111672000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330233000,1570000,17000,17000,18000
1780775211,867246000,316,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105858000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330531000,1570000,17000,17000,18000
1780775211,867264000,318,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105858000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330531000,1570000,17000,17000,18000
1780775211,867282000,320,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105858000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330531000,1570000,17000,17000,18000
1780775211,867299000,322,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105858000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330531000,1570000,17000,17000,18000
1780775211,867316000,324,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105858000,98000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330531000,1570000,17000,17000,18000
1780775211,867335000,327,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105867000,107000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867352000,329,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105867000,107000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867368000,331,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105867000,107000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867384000,333,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105876000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867403000,335,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105876000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867419000,337,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105876000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
1780775211,867442000,339,1,U,N,6060399000000,6060398000000,6060397000000,6060396000000,6060392000000,335340000,105876000,116000,17000,400000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,330435000,1570000,17000,17000,18000
